participantID,meetID,teamID
Nolan Dunkel_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Emanuel L Rouvelas_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Owen Thomas_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Anthony J Doll_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Khuvituguldur Baterdene_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
William N Conaton_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Vikas I Chawla_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Andrew Pelaez_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Grant P Nielsen_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
John English_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Artemiy M Hartingh_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Jackson Natoli_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Paul Yaroschak_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Adam Gelman_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Xavier Rabe_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Jack S Fuqua_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Conor B Fuqua_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Jack Chervenic_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
William T Cantrell_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Nicholas Zochowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Maximillian Sadler_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Jack Lungren_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Evan P Kelly_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Matvei Namakonov_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Dominic J Leiss_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Emanuel L Rouvelas_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Nicolas B Cantrell_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Joey Madigan_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
William N Conaton_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Vikas I Chawla_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Owen Glasser_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Andrew Pelaez_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Grayson B Taylor_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Thaddeus Zochowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Thomas Foy_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Aaron M Reing_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lucas Lopez_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Kyle Koay_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Cooper B Roberts_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Thomas A Lapp_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Jack S Fuqua_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Micah Herndon_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
William T Cantrell_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Jason Doll_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Nicholas Zochowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Bruno Haggard_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Jack Lungren_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Maximillian Sadler_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
James T Ewing_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Anthony J Doll_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Nolan Dunkel_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Nicolas B Cantrell_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Khuvituguldur Baterdene_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Sam E Muzinski_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Owen GlasserAndrew PelaezVikas I ChawlaCalvin J Heath_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Robert PayneLee DavisJeffrey H BartlettRoark A Durishin_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lucas LopezGrant P NielsenHunter W ZippererOwen Thomas_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Cooper B RobertsPeter MadiganKai WangMatvei Namakonov_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lucas R LaudierJohn EnglishGrant P NielsenMax Gelman_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Peter MadiganConnor DanyshJackson NatoliDesmond J Reing_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lucas LopezHugh P McFallsKyle KoayNolan T Bartkowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Jack S FuquaPaul YaroschakCooper B RobertsHewen Dalton_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Kai WangJack ChervenicJason DollJack Lungren_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Hunter W ZippererWilliam T CantrellAlex GanBruno Haggard_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Nolan DunkelDominic J LeissJames T EwingOwen Thomas_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Anthony J DollMatvei NamakonovKhuvituguldur BaterdeneSam E Muzinski_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Nellie F Bartkowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Georgia C Foy_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
McKinley Nielsen_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Anya Herndon_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Maeve DiGeronimo_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Sylvia C Benatti_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Isabella Cota-Robles_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Nora C Bartkowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Misheel Baterdene_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Shiloh E Zipperer_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Elizabeth Sadler_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lucy C Jones_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lila Brock_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Audrey M Kelly_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Lauren C Shepard_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Kaylee Newgen_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Claire McMillan_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Cathleen E Conaton_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Danielle Hughes_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Yalguun Baterdene_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Calla A Spignardo_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Eva N Hare_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Norah D Curry_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Aleksandra Richardson_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Mealy Cronin_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Catherine Hughes_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Alexis L Bonfield_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Ella Rier_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Emily M Smith_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Bella A Spignardo_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Nellie F Bartkowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Mary Bareis_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Siena Bartlett_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Anya Herndon_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Olivia R Tanner_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Mary J Jones_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Nora C Bartkowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Esme Haggard_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Victoria Waisberg_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Misheel Baterdene_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lucy C Jones_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Langley Ann Dalton_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Annabelle Bremner_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Ella English_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Meghan E Coughlin_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Ela Benisch_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Claire McMillan_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lorelei A Garrett_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Elena M Stinson_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Norah D Curry_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Calla A Spignardo_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Tara Rhoads_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Eva N Hare_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Norah R Conaton_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lily C Flint_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Ella Rier_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Natalie E Flint_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Emily M Smith_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Charleston Couture_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Brooke Thomas_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Tenley Bretzfield_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Georgia C Foy_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Maddie Nielsen_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Esme Haggard_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Marin K McManus_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Victoria Roth_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Caitlin Townsend_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Langley Ann Dalton_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Gabriela Rodriguez_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Annabelle Bremner_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Caroline Smullen_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Mackenzie R Taylor_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Lauren C Shepard_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Sylvie Zochowski_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Lorelei A Garrett_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Yalguun Baterdene_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Maclain R Monsky_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Elizabeth Hall_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Madelyn A McManus_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Hadley Q DeWitt_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Norah R Conaton_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lily C Flint_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Charleston Couture_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Josie C Gieseman_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Bella A Spignardo_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Daniela Gomez_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Elena Gomez_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Harper Bassler_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Maddie Nielsen_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Mary Bareis_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Finley Natoli_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Siena Bartlett_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Maeve DiGeronimo_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Isabella Cota-Robles_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Victoria Roth_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Emerson Scherrer_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Tinsley Bretzfield_T_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,T2021
Caitlin Townsend_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Elizabeth Sadler_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
Lila Brock_DT_Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,Tuckahoe(277.0)_at_Dowden_Terrace(142.0)_2021,DT2021
